Governate_Name_English,Governate_Name_Arabic,Governate_Latitude,Governate_Longitude,Wallyat_Name_English,Wallyat_Name_Arabic,Wallyat_Latitude,Wallyat_Longitude,Village_Name_English,Village_Name_Arabic,Village_Latitude,Village_Longitude
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Afar,عفار,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Abyad,الابيض,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Aflaj,الافلاج,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Akhdar,الاخضر,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Alu,العلو,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Arqub,العرقوب,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Atbiyah,العتيبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Athath,العثعاث,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Ayn,العين,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Bardah,الباردة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Bayda,البيضاء,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Bilaydah,البليدة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Buwaytin,البويطن,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Fath,الفتح,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Faydah,الفيضة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Fulayj,الفليج,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Gharib,الغريب,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Ghashbah,الغشبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Ghubayrah,الغبيره,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Ghumaysah,الغميصة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hafafah,الهفافة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hafirah,الحفيرة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hammah,الحمة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Handali,الحنضلي,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Haqbah,الحقبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Har,الحار,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hashi,الحشي,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hawrah,الحورة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hayl,الهيل,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Haylah,الهيلة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hayyalah,الهياله,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hubat,الحباط,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Hulu,الحلو,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Huwayd,الحويض,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Ilya,العلياء,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Ilyah,العليه,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jabin,الجبين,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jadidah,الجديدة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jammazah,الجمازة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jarda,الجرداء,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jaylah,الجيله,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jaza,الجزع,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jidar,الجدر,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jiddah,الجدة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Jufayr,الجفير,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Kadusiyah,الكدوسية,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Kahlah,الكحلة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Kamimah,الكميمة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Katbah,الكتبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khabij,الخابج,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Kharis,الخريص,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khars,الخرص,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khashbah,الخشبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khirayshifah,الخريشيفة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khurah,الخورة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khuwasiyat,الخواسيات,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Khuwayr,الخوير,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Lafaywah,اللفيوح,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Likhaydir,اللخيضر,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Limayat,اللميعات,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Madfa,المدفأ,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Majazah,المجازة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Manqal,المنقل,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Maramhah,المرامحة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Masfi,المصفي,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Miaydin,المعيدن,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mihaysin,المحيصين,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Milayh,المليح,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mindassah,المندسة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mintarib,المنترب,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Misawraj,المصورج,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Misfah,المسفاه,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Misilah,المسيلة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mudaybi,المضيبى,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Muhtufyah,المحتفية,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mukhtabyah,المختبية,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mukhtru,المخترع,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Musalla,المصلى,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mutarid,المعترض,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Mutayla,المطيلع,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Muwaythil,المويثيل,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Muyassir,الميسر,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Qabriyayn,القبريين,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Qirayhah,القريحة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Quwayah,القويعة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Umaq,العماق,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Uqaydat,العقيدات,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Uqayr,العقير,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Uqdah,العقدة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Uyun,العيون,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Wafi,الوافى,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Waryah,الوارية,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Washhi Al Athli,الواشحى الاثلى,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Washhi Indam,الواشحي عندام,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Wasit,الواسط,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Wishal,الوشل,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Wuqbah,الوقبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Al Yahmadi,اليحمدى,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,An Nakdat,النكدات,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,An Nuhaydah,النهيدة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,An Nuwayfi,النويفي,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Raddah,الرده,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Rafqah,الرفقة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Rahbah,الرحبة,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Rakhi,الرخي,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Rawdah,الروضه,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Rif,الريف,22.5731722,58.1266614
North Al-Sharqiya,محافظة شمال الشرقية,22.7141196,58.5308064,Al-Mudhaibi,المضيبي,22.5731722,58.1266614,Ar Rimaylayh,الرميلية,22.5731722,58.1266614
